# Omega(k)/|Omega(k)|, Omega(k) comes from the 4,5,6 columns of Berrycurvature.dat.
#col     1           2           3           4           5           6
  # kx (1/A)    ky (1/A)    kz (1/A)     Omega_x     Omega_y     Omega_z
   -0.209738    0.149717   -0.091843   -0.039346   -0.958401   -0.282699
   -0.209738    0.155065   -0.091843   -0.109740   -0.986771   -0.119334
   -0.209738    0.160412   -0.091843   -0.152648   -0.987531    0.038491
   -0.209738    0.165759   -0.091843   -0.173368   -0.976118    0.130909
   -0.209738    0.171106   -0.091843   -0.096026   -0.994446    0.043094
   -0.209738    0.176453   -0.091843    0.001693   -0.993046    0.117717
   -0.209738    0.181800   -0.091843    0.326524   -0.548535    0.769734
   -0.209738    0.187147   -0.091843    0.807785   -0.578884    0.111250
   -0.209738    0.192494   -0.091843    0.133848   -0.979911   -0.147849
   -0.209738    0.197841   -0.091843    0.108307   -0.986028   -0.126562
   -0.209738    0.203188   -0.091843    0.339923   -0.937590    0.073326
   -0.209738    0.208535   -0.091843    0.641284   -0.479093    0.599354
   -0.209738    0.213882   -0.091843    0.719731   -0.311926    0.620233
   -0.209738    0.219229   -0.091843    0.391361   -0.902841    0.178087
   -0.209738    0.224576   -0.091843    0.176366   -0.984301    0.006836
   -0.209738    0.229923   -0.091843    0.121519   -0.992587   -0.001941
   -0.209738    0.235270   -0.091843    0.095618   -0.995348    0.011848
   -0.209738    0.240617   -0.091843    0.080316   -0.996723    0.009600
   -0.209738    0.245964   -0.091843    0.078431   -0.996881   -0.008776
   -0.209738    0.251311   -0.091843    0.089270   -0.995595   -0.028666
   -0.209738    0.256659   -0.091843    0.123006   -0.991911   -0.031343
   -0.209738    0.262006   -0.091843    0.203340   -0.978695    0.028434
   -0.209738    0.267353   -0.091843    0.300396   -0.940822    0.156895
   -0.209738    0.272700   -0.091843    0.333139   -0.911258    0.242132
   -0.209738    0.278047   -0.091843    0.325096   -0.909525    0.258991
   -0.209738    0.283394   -0.091843    0.325678   -0.908363    0.262319
   -0.209738    0.288741   -0.091843    0.343286   -0.900184    0.267999
   -0.209738    0.294088   -0.091843    0.365092   -0.893340    0.262016
   -0.209738    0.299435   -0.091843    0.380366   -0.893364    0.239210
   -0.209738    0.304782   -0.091843    0.391438   -0.895098    0.213488
   -0.209738    0.310129   -0.091843    0.404892   -0.892855    0.197162
   -0.209738    0.315476   -0.091843    0.422907   -0.885677    0.191642
   -0.209738    0.320823   -0.091843    0.444362   -0.874678    0.193601
   -0.209738    0.326170   -0.091843    0.467573   -0.861058    0.199885
   -0.209738    0.331517   -0.091843    0.903078   -0.000000    0.429477
  
   -0.205369   -0.331517   -0.089930    0.938475   -0.000000    0.345346
   -0.205369   -0.326170   -0.089930   -0.493566    0.843858   -0.210468
   -0.205369   -0.320823   -0.089930   -0.515964    0.827381   -0.221858
   -0.205369   -0.315476   -0.089930   -0.534224    0.812347   -0.233875
   -0.205369   -0.310129   -0.089930   -0.545181    0.801355   -0.246189
   -0.205369   -0.304782   -0.089930   -0.545207    0.797589   -0.258072
   -0.205369   -0.299435   -0.089930   -0.000044    0.000066   -0.000022
   -0.205369   -0.294088   -0.089930   -0.000033    0.000050   -0.000017
   -0.205369   -0.288741   -0.089930   -0.000026    0.000037   -0.000014
   -0.205369   -0.283394   -0.089930   -0.000019    0.000023   -0.000010
   -0.205369   -0.278047   -0.089930   -0.000010    0.000010   -0.000007
   -0.205369   -0.272700   -0.089930   -0.000005    0.000003   -0.000007
   -0.205369   -0.267353   -0.089930   -0.000016    0.000010   -0.000013
   -0.205369   -0.262006   -0.089930   -0.000032    0.000022   -0.000018
   -0.205369   -0.256659   -0.089930   -0.000039    0.000026   -0.000019
   -0.205369   -0.251311   -0.089930   -0.000037    0.000024   -0.000017
   -0.205369   -0.245964   -0.089930   -0.000035    0.000022   -0.000015
   -0.205369   -0.240617   -0.089930   -0.000035    0.000020   -0.000012
   -0.205369   -0.235270   -0.089930   -0.000036    0.000020   -0.000010
   -0.205369   -0.229923   -0.089930   -0.000038    0.000022   -0.000008
   -0.205369   -0.224576   -0.089930   -0.000048    0.000023   -0.000006
   -0.205369   -0.219229   -0.089930   -0.981869    0.158664   -0.103728
   -0.205369   -0.213882   -0.089930   -0.990480   -0.073160   -0.116608
   -0.205369   -0.208535   -0.089930   -0.994507   -0.102388   -0.021728
   -0.205369   -0.203188   -0.089930   -0.942668    0.211548    0.258117
   -0.205369   -0.197841   -0.089930    0.169276    0.591777    0.788128
   -0.205369   -0.192494   -0.089930    0.878575    0.003975    0.477588
   -0.205369   -0.187147   -0.089930    0.864845   -0.312179    0.393177
   -0.205369   -0.181800   -0.089930    0.238562    0.777151    0.582344
   -0.205369   -0.176453   -0.089930    0.510130    0.729874    0.455028
   -0.205369   -0.171106   -0.089930    0.845809    0.419152    0.330029
   -0.205369   -0.165759   -0.089930    0.000068    0.000045    0.000017
   -0.205369   -0.160412   -0.089930    0.000032    0.000045    0.000003
   -0.205369   -0.155065   -0.089930    0.000016    0.000047   -0.000003
   -0.205369   -0.149717   -0.089930    0.000010    0.000050   -0.000005
   -0.205369   -0.144370   -0.089930    0.000009    0.000052   -0.000008
   -0.205369   -0.139023   -0.089930   -0.000003    0.000052   -0.000019
   -0.205369   -0.133676   -0.089930   -0.698011    0.401559   -0.592901
   -0.205369   -0.128329   -0.089930   -0.800873    0.292922   -0.522301
   -0.205369   -0.122982   -0.089930   -0.000028    0.000037   -0.000021
   -0.205369   -0.117635   -0.089930   -0.000002    0.000036   -0.000011
   -0.205369   -0.112288   -0.089930   -0.000018    0.000036   -0.000037
   -0.205369   -0.106941   -0.089930   -0.667233    0.195758   -0.718665
   -0.205369   -0.101594   -0.089930   -0.746887    0.023460   -0.664537
   -0.205369   -0.096247   -0.089930   -0.000035   -0.000000   -0.000033
   -0.205369   -0.090900   -0.089930   -0.000009    0.000004   -0.000015
   -0.205369   -0.085553   -0.089930    0.000003    0.000008   -0.000008
   -0.205369   -0.080206   -0.089930    0.000009    0.000009   -0.000005
   -0.205369   -0.074859   -0.089930    0.000012    0.000007   -0.000005
   -0.205369   -0.069512   -0.089930    0.000010    0.000000   -0.000008
   -0.205369   -0.064165   -0.089930    0.000003   -0.000013   -0.000013
   -0.205369   -0.058818   -0.089930   -0.000013   -0.000031   -0.000023
   -0.205369   -0.053471   -0.089930   -0.000035   -0.000046   -0.000035
   -0.205369   -0.048123   -0.089930   -0.000051   -0.000044   -0.000041
   -0.205369   -0.042776   -0.089930   -0.000052   -0.000028   -0.000037
   -0.205369   -0.037429   -0.089930   -0.000043   -0.000011   -0.000027
   -0.205369   -0.032082   -0.089930   -0.000034   -0.000001   -0.000018
   -0.205369   -0.026735   -0.089930   -0.000032    0.000002   -0.000014
   -0.205369   -0.021388   -0.089930   -0.000036    0.000002   -0.000016
   -0.205369   -0.016041   -0.089930   -0.000048   -0.000003   -0.000025
   -0.205369   -0.010694   -0.089930   -0.000063   -0.000011   -0.000042
   -0.205369   -0.005347   -0.089930   -0.000076   -0.000013   -0.000061
   -0.205369    0.000000   -0.089930   -0.000054    0.000002   -0.000075
   -0.205369    0.005347   -0.089930    0.000005    0.000036   -0.000086
   -0.205369    0.010694   -0.089930    0.246378    0.637904   -0.729641
   -0.205369    0.016041   -0.089930    0.276623    0.768826   -0.576530
   -0.205369    0.021388   -0.089930    0.253008    0.838449   -0.482690
   -0.205369    0.026735   -0.089930    0.000018    0.000081   -0.000039
   -0.205369    0.032082   -0.089930    0.000009    0.000074   -0.000031
   -0.205369    0.037429   -0.089930    0.000001    0.000069   -0.000027
   -0.205369    0.042776   -0.089930   -0.000005    0.000065   -0.000027
   -0.205369    0.048123   -0.089930   -0.000004    0.000056   -0.000032
   -0.205369    0.053471   -0.089930    0.000002    0.000039   -0.000040
   -0.205369    0.058818   -0.089930    0.000007    0.000018   -0.000046
   -0.205369    0.064165   -0.089930    0.000007    0.000003   -0.000048
   -0.205369    0.069512   -0.089930    0.000004   -0.000004   -0.000048
   -0.205369    0.074859   -0.089930   -0.000001   -0.000004   -0.000047
   -0.205369    0.080206   -0.089930   -0.000005    0.000001   -0.000046
   -0.205369    0.085553   -0.089930   -0.000010    0.000010   -0.000045
   -0.205369    0.090900   -0.089930   -0.000019    0.000026   -0.000049
   -0.205369    0.096247   -0.089930   -0.000042    0.000051   -0.000069
   -0.205369    0.101594   -0.089930   -0.546823    0.434217   -0.715849
   -0.205369    0.106941   -0.089930   -0.628273    0.120073   -0.768672
   -0.205369    0.112288   -0.089930   -0.000056   -0.000028   -0.000054
   -0.205369    0.117635   -0.089930   -0.000032   -0.000006   -0.000000
   -0.205369    0.122982   -0.089930   -0.000050    0.000023    0.000017
   -0.205369    0.128329   -0.089930   -0.000053   -0.000047   -0.000037
   -0.205369    0.133676   -0.089930    0.150314   -0.817457   -0.556030
   -0.205369    0.139023   -0.089930    0.193489   -0.836403   -0.512827
   -0.205369    0.144370   -0.089930    0.077739   -0.900033   -0.428833
   -0.205369    0.149717   -0.089930   -0.058516   -0.950855   -0.304058
   -0.205369    0.155065   -0.089930   -0.141113   -0.974509   -0.174412
   -0.205369    0.160412   -0.089930   -0.190893   -0.980971   -0.035442
   -0.205369    0.165759   -0.089930   -0.231015   -0.966548    0.111428
   -0.205369    0.171106   -0.089930   -0.184404   -0.976565    0.110980
   -0.205369    0.176453   -0.089930   -0.042266   -0.998002    0.046974
   -0.205369    0.181800   -0.089930    0.075308   -0.941147    0.329502
   -0.205369    0.187147   -0.089930    0.804418    0.271619    0.528333
   -0.205369    0.192494   -0.089930    0.115052   -0.986433   -0.117106
   -0.205369    0.197841   -0.089930    0.099813   -0.992364   -0.072459
   -0.205369    0.203188   -0.089930    0.329487   -0.928736    0.169964
   -0.205369    0.208535   -0.089930    0.619900   -0.507635    0.598357
   -0.205369    0.213882   -0.089930    0.620307   -0.621671    0.478272
   -0.205369    0.219229   -0.089930    0.286859   -0.951740    0.109104
   -0.205369    0.224576   -0.089930    0.153002   -0.988155    0.011815
   -0.205369    0.229923   -0.089930    0.107220   -0.994199    0.008458
   -0.205369    0.235270   -0.089930    0.080919   -0.996467    0.022467
   -0.205369    0.240617   -0.089930    0.063592   -0.997671    0.024658
   -0.205369    0.245964   -0.089930    0.058084   -0.998248    0.011259
   -0.205369    0.251311   -0.089930    0.062048   -0.998022   -0.010137
   -0.205369    0.256659   -0.089930    0.076828   -0.996454   -0.034301
   -0.205369    0.262006   -0.089930    0.122679   -0.991842   -0.034621
   -0.205369    0.267353   -0.089930    0.221337   -0.974009    0.048134
   -0.205369    0.272700   -0.089930    0.311498   -0.930776    0.191377
   -0.205369    0.278047   -0.089930    0.326187   -0.906990    0.266405
   -0.205369    0.283394   -0.089930    0.318702   -0.905671    0.279625
   -0.205369    0.288741   -0.089930    0.325932   -0.903564    0.278101
   -0.205369    0.294088   -0.089930    0.341735   -0.901655    0.265020
   -0.205369    0.299435   -0.089930    0.354491   -0.904252    0.238044
   -0.205369    0.304782   -0.089930    0.364743   -0.907227    0.209529
   -0.205369    0.310129   -0.089930    0.378154   -0.905828    0.190983
   -0.205369    0.315476   -0.089930    0.396724   -0.899321    0.183935
   -0.205369    0.320823   -0.089930    0.419246   -0.888803    0.185101
   -0.205369    0.326170   -0.089930    0.443871   -0.875459    0.191181
   -0.205369    0.331517   -0.089930    0.938479   -0.000000    0.345337
  
   -0.200999   -0.331517   -0.088017    0.970687   -0.000000    0.240346
   -0.200999   -0.326170   -0.088017   -0.470962    0.859037   -0.200625
   -0.200999   -0.320823   -0.088017   -0.494268    0.842992   -0.212283
   -0.200999   -0.315476   -0.088017   -0.512578    0.828806   -0.224374
   -0.200999   -0.310129   -0.088017   -0.522087    0.819541   -0.236175
   -0.200999   -0.304782   -0.088017   -0.000049    0.000078   -0.000023
   -0.200999   -0.299435   -0.088017   -0.000035    0.000058   -0.000018
   -0.200999   -0.294088   -0.088017   -0.000024    0.000043   -0.000013
   -0.200999   -0.288741   -0.088017   -0.000016    0.000028   -0.000009
   -0.200999   -0.283394   -0.088017   -0.000007    0.000014   -0.000005
   -0.200999   -0.278047   -0.088017    0.000001    0.000002   -0.000004
   -0.200999   -0.272700   -0.088017   -0.000006    0.000004   -0.000009
   -0.200999   -0.267353   -0.088017   -0.000025    0.000017   -0.000016
   -0.200999   -0.262006   -0.088017   -0.000035    0.000025   -0.000019
   -0.200999   -0.256659   -0.088017   -0.000036    0.000024   -0.000018
   -0.200999   -0.251311   -0.088017   -0.000034    0.000021   -0.000016
   -0.200999   -0.245964   -0.088017   -0.000033    0.000019   -0.000015
   -0.200999   -0.240617   -0.088017   -0.000034    0.000019   -0.000013
   -0.200999   -0.235270   -0.088017   -0.000035    0.000020   -0.000012
   -0.200999   -0.229923   -0.088017   -0.000037    0.000022   -0.000010
   -0.200999   -0.224576   -0.088017   -0.000045    0.000025   -0.000007
   -0.200999   -0.219229   -0.088017   -0.000082    0.000024   -0.000007
   -0.200999   -0.213882   -0.088017   -0.996239   -0.011163   -0.085920
   -0.200999   -0.208535   -0.088017   -0.994624   -0.103526   -0.002128
   -0.200999   -0.203188   -0.088017   -0.928144    0.162520    0.334866
   -0.200999   -0.197841   -0.088017    0.371201    0.451628    0.811321
   -0.200999   -0.192494   -0.088017    0.889914   -0.040255    0.454349
   -0.200999   -0.187147   -0.088017    0.815618   -0.385370    0.431576
   -0.200999   -0.181800   -0.088017    0.262915    0.877186    0.401771
   -0.200999   -0.176453   -0.088017    0.777120    0.472285    0.415970
   -0.200999   -0.171106   -0.088017    0.839795    0.469852    0.271998
   -0.200999   -0.165759   -0.088017    0.000042    0.000045    0.000007
   -0.200999   -0.160412   -0.088017    0.000015    0.000043   -0.000002
   -0.200999   -0.155065   -0.088017    0.000005    0.000043   -0.000006
   -0.200999   -0.149717   -0.088017    0.000003    0.000045   -0.000007
   -0.200999   -0.144370   -0.088017    0.000005    0.000047   -0.000008
   -0.200999   -0.139023   -0.088017    0.000002    0.000049   -0.000014
   -0.200999   -0.133676   -0.088017   -0.000051    0.000043   -0.000050
   -0.200999   -0.128329   -0.088017   -0.814107    0.241212   -0.528248
   -0.200999   -0.122982   -0.088017   -0.000035    0.000037   -0.000026
   -0.200999   -0.117635   -0.088017   -0.000013    0.000039   -0.000022
   -0.200999   -0.112288   -0.088017   -0.000042    0.000038   -0.000052
   -0.200999   -0.106941   -0.088017   -0.000065    0.000025   -0.000063
   -0.200999   -0.101594   -0.088017   -0.000041    0.000013   -0.000038
   -0.200999   -0.096247   -0.088017   -0.000017    0.000011   -0.000019
   -0.200999   -0.090900   -0.088017   -0.000003    0.000013   -0.000010
   -0.200999   -0.085553   -0.088017    0.000005    0.000015   -0.000006
   -0.200999   -0.080206   -0.088017    0.000010    0.000017   -0.000004
   -0.200999   -0.074859   -0.088017    0.000014    0.000018   -0.000003
   -0.200999   -0.069512   -0.088017    0.000016    0.000017   -0.000004
   -0.200999   -0.064165   -0.088017    0.000015    0.000011   -0.000008
   -0.200999   -0.058818   -0.088017    0.000005   -0.000009   -0.000018
   -0.200999   -0.053471   -0.088017   -0.000024   -0.000043   -0.000038
   -0.200999   -0.048123   -0.088017   -0.585161   -0.609799   -0.534539
   -0.200999   -0.042776   -0.088017   -0.710484   -0.451196   -0.540032
   -0.200999   -0.037429   -0.088017   -0.000071   -0.000021   -0.000049
   -0.200999   -0.032082   -0.088017   -0.000051   -0.000001   -0.000031
   -0.200999   -0.026735   -0.088017   -0.000041    0.000005   -0.000022
   -0.200999   -0.021388   -0.088017   -0.000042    0.000003   -0.000021
   -0.200999   -0.016041   -0.088017   -0.000051   -0.000003   -0.000029
   -0.200999   -0.010694   -0.088017   -0.000063   -0.000011   -0.000044
   -0.200999   -0.005347   -0.088017   -0.000077   -0.000013   -0.000060
   -0.200999    0.000000   -0.088017   -0.000057    0.000001   -0.000069
